KcatID,Kmax
ANHMK,10.273637978984102
ALAALAabcpp,65.0
ACGAMT,10.3954899567112
DURIt2pp,65.0
UDPGALM,8.949508864498329
ACNAMtex,65.0
CYSabcpp,65.0
GLGC,11.4055353088469
ALCD19,54.2201067396986
ALLabcpp,65.0
PRASCSi,5.51462248092798
2AGPGAT140,4.27830584222986
ADK1,30.999999999999993
RIBtex,65.0
FLDR2,11.4800725699084
DAPDC,55.7009974553855
AKGt2rpp,65.0
CFAS160E,8.42750201034672
4ABZGLUtr,65.0
INStex,65.0
RU5PP,6.08420064497371
MLTG5,0.44573054611266694
ILEt2rpp,65.0
XYLI1,6.8850115603614395
VALt3pp,65.0
R15BPK,24.2199993725483
MTHFR2,3.72011217539015
SUCCt1pp,65.0
CYTD,10.59607020381
TMDPP,6.2019908206647
GLYCTO2,3.4255155640381894
SARCOX,5.10262669448315
ETOHtex,65.0
GLYAT,19.520253353352498
DTMPK,18.0
ACOAD1fr,18.4653911971493
MTRPOX,5.10262669448315
UDPACGALtex,65.0
LPLIPAL1E161pp,16.3194538084558
MDDCP5pp,12.395447566423101
PLIPA2A120pp,19.2183185651919
EAR181y,3.81484086552927
ALAt4pp,65.0
THRA,17.3714931361751
2HESR,10.0716945436083
ARBt2rpp,65.0
CYSDS,3.73833877568561
GALS3,14.4447035079095
L_LACtex,65.0
CYTBO3_4pp,45.3482514390652
MOCDS,3.35992228435343
DHPPD,5.16779470190159
OCDCEAtexi,65.0
RHMND,8.29965923722674
LALADGLUtpp,65.0
T2DECAI,2.04743283973816
CADVtpp,65.0
CSNtex,65.0
NTD1,8.42233184067756
PNTOt4pp,65.0
DXYLTD,10.0373918643451
ACMUMptspp,65.0
TKT2,129.988812763387
IGPS,5.0
ECOAH5,32.1975067467725
FADRx,303.0
FRUtex,65.0
FTHFD,55.6113261824479
CUt3,65.0
METabcpp,65.0
2AGPA140tipp,65.0
NADH18pp,53.9279454930502
CYSTL,8.40984804863167
MSO3tex,65.0
DPR,0.518672695127365
MLTGY3pp,6.976101420508799
PLIPA2E180pp,10.753799669469098
BMOGDS1,9.78017358694592
ILEabcpp,65.0
3OAR141,3.7632321604913495
CSNt2pp,65.0
DTMPtex,65.0
NADH5,6.0730986057998
3OAS120,5.92034460327097
OBTFL,4.6710064327499
COLIPAabcpp,0.808873218866375
DMATT,0.585096478864559
TTDCEAtexi,65.0
HPYRI,68.2906734786104
GLNabcpp,65.0
ACPPAT120,36.924305260043
CRNBTCT,8.14837102939885
HEX1,305.067211620742
OPMEACPS,2.62e-5
ARHGDx,7.38416285367725
PETNT181pp,7.10499831048079
UGMDDS,16.0
SPMDabcpp,65.0
HEX7,7.485383950209819
PMDPHT,0.21540005477266597
RPI,14.3838357545581
AOXSr2,0.00177887784592734
NTRIR3pp,13.4542965656053
EAR140y,4.03455769786865
CMtpp,65.0
AGMT,13.3479399927695
G3PGabcpp,65.0
MLTP1,8.4280132477343
LPLIPAL2ATG160,60.9399212836141
GLUABUTt7pp,65.0
LCTSt3ipp,65.0
MDDEP2pp,18.312322272083296
MANptspp,65.0
ALLTNt2rpp,65.0
DAGK161,6.373401439403609
NTPP10,13.4963772115735
FACOAL181t2pp,7.91377087589054
GLYCTO3,3.28353278683241
RFAMPtpp,65.0
PUNP2,0.161613505067713
PGPP181,3.9000999040390396
IPDDI,6.67679651458127
THZPSN3,0.150831209620209
G6PDA,15.5671218675882
DDPGALA,6.3869982316261
PSP_L,2693.14210994718
DUTPDP,0.026381418289712296
ASPTA,12.8800134178269
PLIPA1E160pp,19.2183185651919
ADEt2rpp,65.0
3NTD2pp,26.0925894155051
NTP12,10.3226638115809
PGCD,37.46428642722199
NADHPO,9.97267444166286
AGM4PCP,17.9131183641197
AI2K,3.6316462288739007
MLTGY1pp,6.976101420508799
PCNO,12.3580625736735
GCALDD,0.0429060109254141
FE3HOXtonex,65.0
LYXI,5.35167572464651
DB4PS,0.34
PYDXK,7.882880003683469
GLYALDtex,65.0
3UMPtex,65.0
PPDOy,11.065087536948598
CDAPPA141,14.590599378582098
FUSAtpp,65.0
GLU5K,24.999999999999996
SDPDS,428.0
LCARSyi,40.5940989045039
H2tex,65.0
CTECOAI7,32.7526628660403
MOAT3C,15.805450883219597
MLTG1,14.903198751228599
THRD,30.110436994651298
NO3t7pp,65.0
PLIPA1E181pp,10.753799669469098
2AGPG180tipp,65.0
FUSAtex,65.0
GLUtex,65.0
ASNt2rpp,65.0
SBTptspp,65.0
GPDDA3pp,12.3521936260443
HXAND,8.44448432836534
LPLIPAL2A140,78.6920349312527
PItpp,65.0
GPDDA3,14.437056375210902
THRt2rpp,65.0
MTHFC,69.0
Ktex,65.0
METSOXR2,13.5216641984178
EAR161x,1.49190406602306
HG2t3pp,65.0
DSBAO2,4.93303445876218
METGLCURtex,65.0
OPHBDC,3.30832139753064
MAN1PT2,8.43283823160346
ENO,58.18487617213949
PPM2,6.464724263111119
PLIPA2G140pp,10.753799669469098
ADOCBIK,3.60529488225729
AM4PA,7.553555878206539
MALS,70.1659565032491
TDSR2,65.0
AGMHE,0.934695618341888
LPLIPAL2A141,78.6920349312527
PGPP141,33.3731597285484
